text,category,label,subset_label,model_wrong
"[Web발신]  
[CJ대한통운 택배]  

고객님 안녕하세요  

고객님께서 의뢰하신 택배상품 ●재활용백수거(추가송장발급가능)●의 집화(회수)를 위해 금일 #TIME 사이에 방문할 예정입니다.  

더 자세한 배송정보 조회 안내  
#URL  

[택배 담당자]  

교통상황에 따라 방문시간이 다소 변경될 수도 있습니다. 고객님의 양해를 부탁드립니다.  

빠르고 정확한 즐거운 택배!  
CJ대한통운을 이용해주셔서 감사합니다.",parcel,0,4/5,1.0
"[Web 발신]  
[CJ대한통운 택배]  

고객님 안녕하세요.  

고객님께서 주문하신 상품 100원-200원대 추억의불량식품 모음을 금일 #TIME 사이에 배송 할 예정입니다.  

※ 실시간 배송정보 : #URL  

직접 수령이 어려우신 경우 상품을 맡겨둘 장소를 선택해주세요.  

※ 위탁장소 선택 : #URL  

■보내는 분 : #NAME  
■받는 분 :  
■운송장 번호 : #TRACKING  

[택배 담당자] CJ대한통운 수원지점 경기수원금호집배점  

교통상황에 따라 방문시간이 다소 변경될 수도 있습니다. 고객님의 양해를 부탁드립니다.  

빠르고 정확한 즐거운 택배!  
CJ대한통운을 이용해주셔서 감사합니다.  

더 자세한 배송정보 조회 안내  
#URL",parcel,0,4/5,1.0
"[니까] 배송 안내  
안녕하세요  
주문해주신 상품이 발송되었습니다.  

■ 주문번호: #TRACKING  
■ 상품명: [기획특가*5켤레이상] 도토미 기모 융털 양말 (2color)  
■ 택배사: CJ대한통운  
■ 운송장번호: #TRACKING  

공휴일을 제외한 #TIME 이내로 배송 완료될 예정입니다.  

문의 사항이 있으시면 고객센터로 문의해주세요.  
■ 고객센터 : #PHONE  

에이블리를 이용해 주셔서 감사합니다.",parcel,0,3/5,0.0
[펩코코리아(주)] 님 주문하신 상품의 배송안내입니다 □주문번호 : #TRACKING □송장번호 : 우체국택배/#TRACKING ▷[펩코코리아(주)] 바로가기 : #URL,parcel,0,3/5,0.0
"안녕하세요. 고객님  
고객님의 소중한 상품이 출고되었습니다

■ 상품 : 563랩 매직착 헤어미스트 외 1건  
■ 택배사 : CJ대한통운  
■ 송장번호 : #TRACKING

563lab을 이용해주셔서 감사합니다:)

※안전하고 빠르게 배송될 수 있도록  
최선을 다하겠습니다  
※운송장 배송조회는 알림톡 수신 후  
익일부터 가능합니다

▶고객센터 : #PHONE  
▶상담시간 : #TIME  
   (주말/공휴일 휴무)  
   점심시간 #TIME

563lab 카카오톡 채널을 추가하면 광고와 마케팅메시지를 카카오톡으로 받아보실 수 있습니다.",parcel,0,3/5,0.0
[Web발신] [상패프로] 고객님의 주문이 완료 되었습니다. 주문번호 #TRACKING 감사합니다.,parcel,0,3/5,0.0
"릴렉시즘  
안녕하세요. 고객님  
고객님의 소중한 상품이 출고되었습니다  

■ 상품 : 슬림메이커 : 슬림메이커 FREE 1+1 색상 : 스킨 1개+블랙 1개  
■ 택배사 : 한진택배  
■ 송장번호 : #TRACKING  

릴렉시즘을 이용해주셔서 감사합니다:)  

※안전하고 빠르게 배송될 수 있도록  
최선을 다하겠습니다  
※제품 출고는 결제일 또는 입금 확인일로부터 영업일 기준 #TIME 정도 소요됩니다.  

출고 후 기본 배송일은 영업일 기준 #TIME 정도 소요되며,  
택배사 사정에 따라 기간은 소요될 수 있는 점 양해 부탁드립니다.  

▶고객센터 : #PHONE  
▶상담시간 : #TIME  
(주말/공휴일 휴무)  
점심시간 : #TIME  

채널 추가하고 이 채널의 광고와 마케팅 메시지를 카카오톡으로 받기",parcel,0,3/5,0.0
"[리빙픽]  
안녕하세요. 님!  

고객님께서 주문하신 상품이 금일 발송처리되었습니다.  

- 주문번호: #TRACKING  
- 상품명: 특허받은 안전한 링클리퍼  
- 택배사: CJ대한통운  
- 송장번호: #TRACKING  

 ※배송 예정일:  
공휴일 제외, #TIME 내에 수령 예정  

▶ 지금 바로 후기를 작성해주세요!  

▶ 리빙픽 바로가기  
#URL  
고객센터  
#PHONE",parcel,0,3/5,0.0
"한진택배입니다.  
안녕하세요.  
한진택배 배송원 입니다.  

운송장번호 : #TRACKING  
송하인 :  
수하인 :  
주소 :  
상품명 : 다이어리  

비대면 배송을 위해 위탁장소(문앞)에 #TIME에 배송하였습니다.  
고객님의 소중한 상품을 찾아가 주세요.  
감사합니다.",parcel,0,3/5,0.0
[신한카드] 회원님의 카드가 전달 완료되었습니다. 배송불편접수 (#PHONE),parcel,0,3/5,0.0
"＂ [바이슬림]＂

님  
주문하신 상품이 발송되었습니다.

- 날짜 : #TIME  
- 상품명 : [BOX소가죽]7cm키높이수제화 더비슈즈  
- 택배사 : 우체국택배  
- 운송장번호 : #TRACKING  

공휴일 제외 1~2일 내 도착 예정입니다!  
조금만 기다려주세요:)♥

▷ 바이슬림 고객센터  
☎ #PHONE  
평일 AM 10:00 - PM 5:00  
( 점심시간 #TIME )  
토/일/공휴일 휴무",parcel,0,3/5,0.0
"[다이소몰] 상품이 발송 되었습니다.

- 상품명 : 한미_5423전자렌지찜기_색
- 송장정보 : CJ택배/#TRACKING
- 실시간 배송조회 : #URL",parcel,0,3/5,0.0
"[라뷰]  
안녕하세요.  

주문하신 상품이 발송 되었습니다.  

- 주문자명 : #NAME  
- 수령자명 : #NAME  
- 날짜 : #TIME  
- 상품명 : [1+1][남녀공용] 트레이닝 하프 팬츠  
- 택배사 : CJ대한통운  
- 운송장번호 : #TRACKING  

공휴일 제외 1~2일 내에 배송될 예정입니다.  

▷ 라뷰 바로가기  
#URL  
고객센터  
(#PHONE)",parcel,0,3/5,0.0
[Web발신] 이 번호는 문자수신이 불가합니다. 문의사항이 있으시면 쿠팡고객센터[#PHONE]로 연락주세요.,parcel,0,4/5,0.0
[Web발신] 안녕하세요. #NAME 입니다.(#NAME)<컬러 매칭 자켓>제품 배송이 어려워 안내 문자 드립니다.기다려 주셨을텐데 실망 시켜드려 정말 죄송합니다. 환불 처리 안되셨을 경우 문의 글 남겨 주시면 처리 도움 드리겠습니다. 불편 드려 다시 한 번 사과 드립니다.,parcel,0,4/5,0.0
"로켓_배송지연 안내  
[Web발신]  
상품의 배송이 지연되고 있습니다.  
주문하신 상품(스카트 빨아쓰는 행주 50매 노랑)은 #TIME까지 배송하도록 하겠습니다.  
불편을 드려 죄송합니다. 최신 배송 정보는 마이쿠팡을 확인해주세요.  
[마이쿠팡] 바로가기: #URL",parcel,0,4/5,0.0
"[주문 접수 안내]

주문해주셔서 감사합니다.

고객님의 소중한 주문이 정상 접수되어, #TIME 내외로 도착할 예정입니다.

- 주문 일시 : #TIME
- 주문 번호 : #TRACKING
- 매장명 : #OTHERS
- 주문 내역 : 새우버거세트 x 1 외 2 건
- 배달 주소 : #ADDRESS

※ 교통 및 기상 상황에 따라 도착시간이 달라질 수 있습니다.
안전한 배달을 약속드릴 테니 조금만 기다려주세요.",parcel,0,4/5,0.0
"배달이 완료되었습니다. 분실의 우려가 있으니 빠른 수령을 부탁 드립니다. 

● 주문일시: #TIME
● 주문번호: #TRACKING
● 주문매장: #ADDRESS
● 배송요청 사항: < 문 앞에 놔주세요 (초인종 O) >

채널 추가하고 이 채널의 광고와 마케팅 메시지를 카카오톡으로 받기",parcel,0,4/5,0.0
"[쿠팡 플렉스] 추가 수수료 안내 - 70,000원 추가 지급 #NAME, #TIME(일)에 기존에 안내한 것 보다 더 높은 배송 추가 수수료 안내입니다.

■추가 수수료 : 추가 70,000원, #TIME(일)은 기존 안내한 추가 수수료 중단. 해당 추가 수수료 조건으로 진행.
*배송완료 물량에 따른 수수료는 별도 지급

■적용 기간(배송일기준) : #TIME(일)
■적용 업무조 : 심야,새벽,주간,당일 (일반업무만)
■적용 캠프 : 유의사항 내 캠프대상

■ 유의사항 확인
#URL
※ 유의사항 미확인으로 인한 불이익은 보장해드릴 수 없습니다.

문의사항 : #URL
※CS채널은 순차적 응대로, 응답이 지체될 수 있습니다.
- 자주 묻는 질문(F&A) : #URL",parcel,0,5/5,0.0
"[다이소몰] 상품이 발송 되었습니다.

- 상품명 : [딜][다이소] 파스텔 브러
- 송장정보 : 한진택배/#TRACKING
- 실시간 배송조회 : #URL",parcel,0,5/5,0.0
"주문하신 더반찬& 제품이 배송되었습니다.

배송 받은 제품이 모두 도착했는지 모바일 주문서를 확인해 주세요.

- 주문하신 분 : 
- 받으시는 분 :
- 배송주소 : #ADDRESS
- 모바일 주문서 확인하기 
#URL

분실 우려 및 상품의 신선도 유지를 위해 빠른 확인 부탁드리며, 배송 현황은 아래 링크를 확인해 주세요.

- 배송완료 현황보기 
#URL",parcel,0,5/5,0.0
"[다이소몰] 상품이 발송 되었습니다.

- 상품명 : 10+10+10 라운드 옷걸
- 송장정보 : 롯데택배(구 현대택배)/#TRACKING
- 실시간 배송조회 : #URL",parcel,0,5/5,0.0
[Web발신] 우체국택배 #TRACKING를 #TIME 배달예정입니다.,parcel,0,5/5,0.0
"[바디럽]  
안녕하세요.  

주문하신 상품이 배송 완료되었습니다.  

- 상품명 : 마약베개  

▷ 바디럽 바로가기  
#URL  
고객센터  
(#PHONE)",parcel,0,5/5,0.0
[Web발신] 시크릿에서 주문하신 상품 #TIME 출고되었습니다. 롯데택배:#TRACKING #URL,parcel,0,5/5,0.0
"깔끔대장  
안녕하세요. 고객님  
고객님의 소중한 상품이 출고되었습니다  

■ 상품 : 후드커버 : 후드커버 10M (1+1)  
■ 택배사 : CJ대한통운  
■ 송장번호 : #TRACKING  

( ※ 상단에 기재 된 상품명은 주문하신 상품 중 대표 상품명만 표기되어 있습니다. 여러가지 상품을 주문하신 경우에는 함께 배송되고 있으며, 구매 내역 확인은 주문내역을 통해 확인 가능한점 참고 부탁드립니다.)  

깔끔대장을 이용해주셔서 감사합니다:)  

※안전하고 빠르게 배송될 수 있도록  
최선을 다하겠습니다  
※제품 출고는 결제일 또는 입금 확인일로부터 영업일 기준 #TIME 정도 소요됩니다.  

출고 후 기본 배송일은 영업일 기준 #TIME 정도 소요되며,  
택배사 사정에 따라 기간은 소요될 수 있는 점 양해 부탁드립니다.  

▶고객센터 : #PHONE  
▶상담시간 : #TIME  
(주말/공휴일 휴무)  
점심시간 : #TIME  

채널 추가하고 이 채널의 광고와 마케팅 메시지를 카카오톡으로 받기",parcel,0,5/5,0.0
"[서울스토어] 배송완료  
[Web발신]  
주문하신 제품이 배송 완료 되었습니다.  
상품에 대한 리뷰를 남기고 마일리지를 최대 1,000원 적립하세요!  
#URL",parcel,0,5/5,0.0
[Web발신] [#NAME]님 상품이 발송되었습니다. CJ대한통운 #TRACKING,parcel,0,5/5,0.0
"안녕하세요!  
한진택배 배송원입니다.  
주소에  
위탁처 문앞 에 #TIME에 배송하였습니다.  
상품명 신진도 햇 꽃게  
소중한 상품 확인 부탁드립니다!  
감사합니다",parcel,0,5/5,0.0
"[CJ대한통운]  
[Web발신]  
[CJ대한통운 택배_배송출발]  

반갑습니다, 고객님.  
고객님의 소중한 상품이 배송 예정입니다.  

ㆍ상품명 : DO 비누 센서티브바_ 2개  
ㆍ배송예정시간 : #TIME  

※ 위탁장소 선택, 실시간 배송정보  
#URL",parcel,0,5/5,0.0
"[AK몰] 고객님께서 주문하신 상품의 배송이 시작되었습니다.

 * 주문일자 : #TIME
 * 주문번호 : #TRACKING
 * 상품명 : 크록스 라이트라이드 204592-4cc/05m
 * 주문총액 : 38,610원
 * 운송장번호 : 롯데택배 : #TRACKING

감사합니다.
#URL",parcel,0,5/5,0.0
[Web발신] [CJ대한통운]고객님의 상품의 배송이 지연되고 있습니다.,parcel,0,5/5,0.0
[Web발신] 고객님 인터파크 티켓이 #TIME 배송될 예정입니다.(국제-#PHONE),parcel,0,5/5,0.0
"[Web발신]  
[CJ대한통운 택배_배송완료]  

고객님의 상품이 배송 완료되었습니다.  

ㆍ상품명 : 의류  
ㆍ인수자(위탁장소) :  
ㆍ운송장번호 : #TRACKING  

※ CJ대한통운 고객센터 : #PHONE",parcel,0,1/5,0.0
"한진택배입니다.  
안녕하세요.  
한진택배 배송원 .  
오후에 배송 예정이오니 부재중이시면 위탁 가능한 장소 문자 보내 주시면 배송해드리겠습니다.  
감사합니다.",parcel,0,1/5,0.0
[Web발신] [CJ대한통운]고객님의 상품의 배송이 지연되고 있습니다.,parcel,0,1/5,0.0
"[니까] 배송 안내  
안녕하세요  
주문해주신 상품이 발송되었습니다.  

■ 주문번호: #TRACKING  
■ 상품명: [기획특가*5켤레이상] 도토미 기모 융털 양말 (2color)  
■ 택배사: CJ대한통운  
■ 운송장번호: #TRACKING  

공휴일을 제외한 #TIME 이내로 배송 완료될 예정입니다.  

문의 사항이 있으시면 고객센터로 문의해주세요.  
■ 고객센터 : #PHONE  

에이블리를 이용해 주셔서 감사합니다.",parcel,0,1/5,0.0
"[4xr]  
안녕하세요.  

고객님께서 주문하신 상품이 발송 되었습니다.  

- 주문번호: #TRACKING  
- 상품명: No Season Eco Bag 아이보리  
- 택배사: 대한통운  
- 송장번호 : #TRACKING  

▷ 4XR 바로가기  
#URL  
▷ 고객센터  
#PHONE",parcel,0,1/5,0.0
"[롯데하이마트] 주문이 완료되었습니다.

택배 배송의 경우, 코로나19 예방 및 고객님의 안전을 위해 가급적 비대면 배송으로 진행되오니 양해 부탁 드립니다.

▶ 상품명 : [20년산] 임금님표 이천쌀(추청) 10kg / 농협쌀 / 특등급  
▶ 주문번호 : #TRACKING  
▶ 결제금액 : 0원

롯데하이마트 임직원은 한마음으로 건강하고 힘찬 대한민국이 되길 응원합니다.",parcel,0,1/5,0.0
"[완츄]  
안녕하세요.  

주문하신 상품이 발송 되었습니다.

- 날짜 : #TIME
- 상품명 : [무배] 클라이 일자 흑청팬츠 - dp0862 외 2건
- 택배사 : 우체국택배
- 운송장번호 : #TRACKING

공휴일 제외 1~2일 내에 배송될 예정입니다.


▷ 완츄 바로가기  
#URL  
고객센터  
(#PHONE)",parcel,0,1/5,0.0
"[홈플러스익스프레스] 고객님의 주문이 완료되었습니다. 주문하신 익스프레스 상품을 60분 내외에 배송예정입니다.

● 주문일시 : #TIME
● 상품명 : 다다기오이 3입(봉) 외 4건
● 결제금액 : 34,900원
● 배송지 : #ADDRESS

※ 익스프레스 상품은 주문 즉시 준비하여 취소하실 수 없습니다. ※ 실제 배송시간은 교통상황에 따라 다소 변경될 수 있는 점 양해 부탁드립니다.",parcel,0,1/5,0.0
[펩코코리아(주)] 님 주문하신 상품의 배송안내입니다 □주문번호 : #TRACKING □송장번호 : 우체국택배/#TRACKING ▷[펩코코리아(주)] 바로가기 : #URL,parcel,0,2/5,0.0
[비투비] 주문하신 상품의 배송안내입니다 □주문번호 : #TRACKING □송장번호 : 대한통운/#TRACKING ▷[비투비] 바로가기 : #URL,parcel,0,2/5,0.0
코로나19 영향으로 [붐바타]에서 주문하신 메뉴가 문앞에 #TIME에 도착 예정입니다.배송기사 올림,parcel,0,2/5,0.0
[대명필터] 님 주문하신 상품의 배송안내입니다 □주문번호 : #TRACKING □송장번호 : 롯데택배/#TRACKING ▷[대명필터] 바로가기 : #URL,parcel,0,2/5,0.0
"[다이소몰] 상품이 발송 되었습니다.

- 상품명 : 한미_5423전자렌지찜기_색
- 송장정보 : CJ택배/#TRACKING
- 실시간 배송조회 : #URL",parcel,0,2/5,0.0
"[위메프] 배송안내  
[Web발신]  
[위메프] 배송이 시작되었습니다.  

상품명: [슬로비] 국내생산 남자 트렁크팬티  
택배사: 우체국택배  
송장번호: #TRACKING로 발송되었습니다.  

▶배송조회 #URL",parcel,0,2/5,0.0
[Web발신] 안녕하세요. 고객님! 쿠팡맨 입니다. 요청하신 대로 고객님의 상품 1건(1박스)를 '#ADDRESS'에 소중히 보관하였습니다. 쿠팡의 고객님이 되어주셔서 진심으로 감사드립니다! 오늘도 내일도 고객만족을 위해 노력하겠습니다.,parcel,0,2/5,0.0
[Web발신] 고객님 인터파크 티켓이 #TIME 배송될 예정입니다.(국제-#PHONE),parcel,0,2/5,0.0
"[떠리몰] 님 주문하신 상품의 배송안내입니다 □주문번호 : #TRACKING □송장번호 : #TRACKING (단, 주문수량에 따라 추가 송장(박스)이 있을수 있습니다.) ▷[떠리몰] 바로가기 : #URL □기존 떠리몰 고객전화상담서비스가 종료됨에 따라, 이후 떠리몰 1:1게시판에 문의주시면 보다 정확하고 신속한 서비스로 고객님들에게 빠른 답변 드리도록 하겠습니다.",parcel,0,2/5,0.0
"[Web발신]  
[상패프로]  
고객님 상품이 출고되었습니다. 송장번호 #TRACKING입니다.",parcel,0,2/5,0.0
